function_id,module,submodule,function_name,purpose,caller_or_trigger,input_field,input_type,input_required,input_source,preconditions,authorization_action,qualification_requirement,sod_requirement,signature_requirement,processing_rules,db_reads,db_writes,transaction_boundary,return_type,return_fields,emitted_events,consumed_events,external_dependencies,idempotency,concurrency,error_codes,audit_events,security_events,configuration,test_ids,validation_requirement_ids,source_document,source_requirement_ids,derivation
FN-0368,SPEC-EDGE-003,"Store-and-Forward, Offline Buffering, Time Integrity & Data Quality",storeEvidenceFile(),Writes content-addressed file; fsync; hashes; creates evidence manifest,Instrument/file adapter,bytes/stream; metadata,"see contract schema (contracts/openapi, contracts/events)",per source contract,Instrument/file adapter,Disk capacity; MIME/size policy,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Writes content-addressed file; fsync; hashes; creates evidence manifest,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Writes content-addressed file; fsync; hashes; creates evidence manifest,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),"EvidenceRef{sha256,path,size}","EvidenceRef{sha256,path,size}",EVIDENCE_STORAGE_FAILURE,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),EVIDENCE_STORAGE_FAILURE,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,,Doc 80/81 trace for SPEC-EDGE-003,Document 45,BUF-FR-001;BUF-FR-002;BUF-FR-003;BUF-FR-004;BUF-FR-005;BUF-FR-006;BUF-FR-007;BUF-FR-008;BUF-FR-009;BUF-FR-010;BUF-FR-011;BUF-FR-012;BUF-FR-013;BUF-FR-014;BUF-FR-015;BUF-FR-016;BUF-FR-017;BUF-FR-018;BUF-FR-019;BUF-FR-020;BUF-FR-021;BUF-FR-022;BUF-FR-023;BUF-FR-024;BUF-FR-025;BUF-FR-026;BUF-FR-027;BUF-FR-028;BUF-FR-029;BUF-FR-030,source function/service contract table
FN-0369,SPEC-EDGE-004,"Barcode, Scanner, Balance, Printer, Tester & Peripheral Integration",captureBarcodeScan(),Preserves raw scan; parses using parser version; builds ScanObservation,Scanner adapter,raw_scan; scanner_id; station_id; timestamp,"see contract schema (contracts/openapi, contracts/events)",per source contract,Scanner adapter,Scanner registered/eligible; station active,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Preserves raw scan; parses using parser version; builds ScanObservation,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Preserves raw scan; parses using parser version; builds ScanObservation,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),"ScanObservation{raw,parsed,parser_version}","ScanObservation{raw,parsed,parser_version}",BarcodeScanned; BARCODE_PARSE_FAILED,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),BarcodeScanned; BARCODE_PARSE_FAILED,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,,Doc 80/81 trace for SPEC-EDGE-004,Document 46,PER-FR-001;PER-FR-002;PER-FR-003;PER-FR-004;PER-FR-005;PER-FR-006;PER-FR-007;PER-FR-008;PER-FR-009;PER-FR-010;PER-FR-011;PER-FR-012;PER-FR-013;PER-FR-014;PER-FR-015;PER-FR-016;PER-FR-017;PER-FR-018;PER-FR-019;PER-FR-020;PER-FR-021;PER-FR-022;PER-FR-023;PER-FR-024;PER-FR-025,source function/service contract table
FN-0370,SPEC-EDGE-004,"Barcode, Scanner, Balance, Printer, Tester & Peripheral Integration",validateScanForAction(),Resolves entity and checks material/lot/serial/location/status compatibility,UI/domain action,ScanObservation; expected_entity_type; action_context,"see contract schema (contracts/openapi, contracts/events)",per source contract,UI/domain action,User/action authorized; expected requirement exists,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Resolves entity and checks material/lot/serial/location/status compatibility,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Resolves entity and checks material/lot/serial/location/status compatibility,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),ScanValidationResult,ScanValidationResult,WRONG_MATERIAL/WRONG_LOT/WRONG_SERIAL/LOCATION_MISMATCH,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),WRONG_MATERIAL/WRONG_LOT/WRONG_SERIAL/LOCATION_MISMATCH,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,,Doc 80/81 trace for SPEC-EDGE-004,Document 46,PER-FR-001;PER-FR-002;PER-FR-003;PER-FR-004;PER-FR-005;PER-FR-006;PER-FR-007;PER-FR-008;PER-FR-009;PER-FR-010;PER-FR-011;PER-FR-012;PER-FR-013;PER-FR-014;PER-FR-015;PER-FR-016;PER-FR-017;PER-FR-018;PER-FR-019;PER-FR-020;PER-FR-021;PER-FR-022;PER-FR-023;PER-FR-024;PER-FR-025,source function/service contract table
FN-0371,SPEC-EDGE-004,"Barcode, Scanner, Balance, Printer, Tester & Peripheral Integration",readStableWeight(),Collects readings until device stable flag/approved stability algorithm; converts controlled UOM,Dispensing UI,balance_id; timeout_ms; expected_uom,"see contract schema (contracts/openapi, contracts/events)",per source contract,Dispensing UI,Balance eligible; driver connected,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,SIGNATURE POLICY LOOKUP REQUIRED (Doc 04 SIG-FR-004; baseline values → SG-004),Collects readings until device stable flag/approved stability algorithm; converts controlled UOM,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Collects readings until device stable flag/approved stability algorithm; converts controlled UOM,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),StableWeightReading,StableWeightReading,READING_UNSTABLE/BALANCE_INELIGIBLE,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),READING_UNSTABLE/BALANCE_INELIGIBLE,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,,Doc 80/81 trace for SPEC-EDGE-004,Document 46,PER-FR-001;PER-FR-002;PER-FR-003;PER-FR-004;PER-FR-005;PER-FR-006;PER-FR-007;PER-FR-008;PER-FR-009;PER-FR-010;PER-FR-011;PER-FR-012;PER-FR-013;PER-FR-014;PER-FR-015;PER-FR-016;PER-FR-017;PER-FR-018;PER-FR-019;PER-FR-020;PER-FR-021;PER-FR-022;PER-FR-023;PER-FR-024;PER-FR-025,source function/service contract table
FN-0372,SPEC-EDGE-004,"Barcode, Scanner, Balance, Printer, Tester & Peripheral Integration",recordTare(),Invokes/reads tare; records value/status/source,Dispensing workflow,balance_id; tare_context,"see contract schema (contracts/openapi, contracts/events)",per source contract,Dispensing workflow,Tare allowed; container context known,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Invokes/reads tare; records value/status/source,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Invokes/reads tare; records value/status/source,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),TareReceipt,TareReceipt,TARE_FAILED,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),TARE_FAILED,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,,Doc 80/81 trace for SPEC-EDGE-004,Document 46,PER-FR-001;PER-FR-002;PER-FR-003;PER-FR-004;PER-FR-005;PER-FR-006;PER-FR-007;PER-FR-008;PER-FR-009;PER-FR-010;PER-FR-011;PER-FR-012;PER-FR-013;PER-FR-014;PER-FR-015;PER-FR-016;PER-FR-017;PER-FR-018;PER-FR-019;PER-FR-020;PER-FR-021;PER-FR-022;PER-FR-023;PER-FR-024;PER-FR-025,source function/service contract table
FN-0373,SPEC-EDGE-004,"Barcode, Scanner, Balance, Printer, Tester & Peripheral Integration",submitManualWeight(),Creates manual-source evidence; no device attribution,Operator UI,value; uom; reason; verifier/signature if required,"see contract schema (contracts/openapi, contracts/events)",per source contract,Operator UI,Fallback policy allows; actor qualified,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Creates manual-source evidence; no device attribution,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Creates manual-source evidence; no device attribution,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),ManualWeightResult,ManualWeightResult,MANUAL_FALLBACK_NOT_ALLOWED,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),MANUAL_FALLBACK_NOT_ALLOWED,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,,Doc 80/81 trace for SPEC-EDGE-004,Document 46,PER-FR-001;PER-FR-002;PER-FR-003;PER-FR-004;PER-FR-005;PER-FR-006;PER-FR-007;PER-FR-008;PER-FR-009;PER-FR-010;PER-FR-011;PER-FR-012;PER-FR-013;PER-FR-014;PER-FR-015;PER-FR-016;PER-FR-017;PER-FR-018;PER-FR-019;PER-FR-020;PER-FR-021;PER-FR-022;PER-FR-023;PER-FR-024;PER-FR-025,source function/service contract table
FN-0374,SPEC-EDGE-004,"Barcode, Scanner, Balance, Printer, Tester & Peripheral Integration",createPrintJob(),Canonicalizes variables; hashes request; stores print job; sends adapter request,Packaging/dispensing module,template_version; variable_data; printer_id; copies,"see contract schema (contracts/openapi, contracts/events)",per source contract,Packaging/dispensing module,Template released; printer eligible; action authorized,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Canonicalizes variables; hashes request; stores print job; sends adapter request,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Canonicalizes variables; hashes request; stores print job; sends adapter request,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),PrintJobReceipt,PrintJobReceipt,LABEL_TEMPLATE_INVALID/PRINTER_INELIGIBLE,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),LABEL_TEMPLATE_INVALID/PRINTER_INELIGIBLE,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,,Doc 80/81 trace for SPEC-EDGE-004,Document 46,PER-FR-001;PER-FR-002;PER-FR-003;PER-FR-004;PER-FR-005;PER-FR-006;PER-FR-007;PER-FR-008;PER-FR-009;PER-FR-010;PER-FR-011;PER-FR-012;PER-FR-013;PER-FR-014;PER-FR-015;PER-FR-016;PER-FR-017;PER-FR-018;PER-FR-019;PER-FR-020;PER-FR-021;PER-FR-022;PER-FR-023;PER-FR-024;PER-FR-025,source function/service contract table
FN-0375,SPEC-EDGE-004,"Barcode, Scanner, Balance, Printer, Tester & Peripheral Integration",reprintLabel(),"Creates child print job, increments counter, audits reason",Authorized UI,original_print_job_id; reason,"see contract schema (contracts/openapi, contracts/events)",per source contract,Authorized UI,Reprint policy/role valid,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,"Creates child print job, increments counter, audits reason",authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),"Creates child print job, increments counter, audits reason",single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),PrintJobReceipt,PrintJobReceipt,REPRINT_REASON_REQUIRED,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),REPRINT_REASON_REQUIRED,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,,Doc 80/81 trace for SPEC-EDGE-004,Document 46,PER-FR-001;PER-FR-002;PER-FR-003;PER-FR-004;PER-FR-005;PER-FR-006;PER-FR-007;PER-FR-008;PER-FR-009;PER-FR-010;PER-FR-011;PER-FR-012;PER-FR-013;PER-FR-014;PER-FR-015;PER-FR-016;PER-FR-017;PER-FR-018;PER-FR-019;PER-FR-020;PER-FR-021;PER-FR-022;PER-FR-023;PER-FR-024;PER-FR-025,source function/service contract table
FN-0376,SPEC-EDGE-004,"Barcode, Scanner, Balance, Printer, Tester & Peripheral Integration",ingestTesterResult(),Validates program/unit; stores raw evidence ref; emits canonical test result event,Tester adapter,tester payload; tester_id; program_version; unit/serial,"see contract schema (contracts/openapi, contracts/events)",per source contract,Tester adapter,Tester eligible; mapping released,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Validates program/unit; stores raw evidence ref; emits canonical test result event,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Validates program/unit; stores raw evidence ref; emits canonical test result event,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),CanonicalTesterResult,CanonicalTesterResult,TESTER_PROGRAM_MISMATCH/UNIT_ID_MISMATCH,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),TESTER_PROGRAM_MISMATCH/UNIT_ID_MISMATCH,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,,Doc 80/81 trace for SPEC-EDGE-004,Document 46,PER-FR-001;PER-FR-002;PER-FR-003;PER-FR-004;PER-FR-005;PER-FR-006;PER-FR-007;PER-FR-008;PER-FR-009;PER-FR-010;PER-FR-011;PER-FR-012;PER-FR-013;PER-FR-014;PER-FR-015;PER-FR-016;PER-FR-017;PER-FR-018;PER-FR-019;PER-FR-020;PER-FR-021;PER-FR-022;PER-FR-023;PER-FR-024;PER-FR-025,source function/service contract table
FN-0377,SPEC-EDGE-004,"Barcode, Scanner, Balance, Printer, Tester & Peripheral Integration",ingestVisionResult(),Maps defects/result; stores evidence refs/confidence; labels AI/advisory status,Vision adapter,inspection payload; model/recipe version; image refs,"see contract schema (contracts/openapi, contracts/events)",per source contract,Vision adapter,System eligible; model/version approved for intended use,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Maps defects/result; stores evidence refs/confidence; labels AI/advisory status,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Maps defects/result; stores evidence refs/confidence; labels AI/advisory status,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),VisionInspectionResult,VisionInspectionResult,VISION_MODEL_UNAPPROVED,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),VISION_MODEL_UNAPPROVED,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,,Doc 80/81 trace for SPEC-EDGE-004,Document 46,PER-FR-001;PER-FR-002;PER-FR-003;PER-FR-004;PER-FR-005;PER-FR-006;PER-FR-007;PER-FR-008;PER-FR-009;PER-FR-010;PER-FR-011;PER-FR-012;PER-FR-013;PER-FR-014;PER-FR-015;PER-FR-016;PER-FR-017;PER-FR-018;PER-FR-019;PER-FR-020;PER-FR-021;PER-FR-022;PER-FR-023;PER-FR-024;PER-FR-025,source function/service contract table
FN-0378,SPEC-EDGE-004,"Barcode, Scanner, Balance, Printer, Tester & Peripheral Integration",registerPeripheralSession(),Creates ephemeral connection/session and health state,Gateway runtime,device_id; station_id; connection metadata,"see contract schema (contracts/openapi, contracts/events)",per source contract,Gateway runtime,Device registered; station mapping valid,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,none identified in source,Creates ephemeral connection/session and health state,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Creates ephemeral connection/session and health state,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),PeripheralSession,PeripheralSession,DEVICE_NOT_REGISTERED/STATION_NOT_ALLOWED,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),DEVICE_NOT_REGISTERED/STATION_NOT_ALLOWED,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,,Doc 80/81 trace for SPEC-EDGE-004,Document 46,PER-FR-001;PER-FR-002;PER-FR-003;PER-FR-004;PER-FR-005;PER-FR-006;PER-FR-007;PER-FR-008;PER-FR-009;PER-FR-010;PER-FR-011;PER-FR-012;PER-FR-013;PER-FR-014;PER-FR-015;PER-FR-016;PER-FR-017;PER-FR-018;PER-FR-019;PER-FR-020;PER-FR-021;PER-FR-022;PER-FR-023;PER-FR-024;PER-FR-025,source function/service contract table
FN-0379,SPEC-EDGE-005,"Machine / PLC / SCADA Data Acquisition, Evidence Mapping & Command Boundary",releaseSignalMapping(),Vault-releases mapping; marks effective date; publishes config event,Integration Engineer + QA/Validation,mapping_draft_id; signatures,"see contract schema (contracts/openapi, contracts/events)",per source contract,Integration Engineer + QA/Validation,Mapping tested; test vectors pass; change/validation approvals complete,Policy decision required (Doc 07 IAM-FR-006..IAM-FR-014),Qualification gate where configured (Doc 07 / MUT-FR-007),SoD evaluated server-side (Doc 07); performer≠verifier where required,SIGNATURE POLICY LOOKUP REQUIRED (Doc 04 SIG-FR-004; baseline values → SG-004),Vault-releases mapping; marks effective date; publishes config event,authoritative read of owning aggregate (see 05_DATABASE_OWNERSHIP_MATRIX.md),Vault-releases mapping; marks effective date; publishes config event,single PostgreSQL transaction: domain + version + audit + outbox (MUT-FR-015),ReleasedSignalMapping,ReleasedSignalMapping,SignalMappingReleased; MAPPING_VALIDATION_INCOMPLETE,,,idempotency key required for retryable commands (MUT-FR-010),expected_version optimistic concurrency (MUT-FR-009),SignalMappingReleased; MAPPING_VALIDATION_INCOMPLETE,one audit event per committed mutation (MUT-FR-016),denied/replayed/malformed → security event (MUT-FR-031),,same signal on OPC UA and Modbus maps identically;ambiguous batch context blocks step result;signal late after batch close;historian unavailable;mapping superseded during active batch;backfill does not look live,Doc 80/81 trace for SPEC-EDGE-005,Document 47,MAP-FR-001;MAP-FR-002;MAP-FR-003;MAP-FR-004;MAP-FR-005;MAP-FR-006;MAP-FR-007;MAP-FR-008;MAP-FR-009;MAP-FR-010;MAP-FR-011;MAP-FR-012;MAP-FR-013;MAP-FR-014;MAP-FR-015;MAP-FR-016;MAP-FR-017;MAP-FR-018;MAP-FR-019;MAP-FR-020;MAP-FR-021;MAP-FR-022;MAP-FR-023;MAP-FR-024;MAP-FR-025;MAP-FR-026;MAP-FR-027;MAP-FR-028;MAP-FR-029;MAP-FR-030;MAP-FR-031;MAP-FR-032,source function/service contract table
