trace_id,capability_id,requirement_id,requirement_name,document,spec_id,module,work_package,code_location,authoritative_store,entities,api_operations,events,ui_surfaces,error_codes,risk_class,signature_relevant,test_case_ids,test_case_count,qualification_stage,evidence_location,prompt_file,build_stage,verification_state,validation_state,gap_reference,source_file
TR-00289,C-030; C-031; C-033; MD-004; PH-002; PH-027,BAT-FR-035,Production dashboard,Document 11,SPEC-EBMR-002,SPEC-EBMR-002,WP-02,services/gxp-api/app/modules/batch_execution,"PostgreSQL (GxP Core, authoritative)",gxp_batch; gxp_batch_step; gxp_step_result; gxp_step_evidence_link; gxp_batch_hold,POST /batches/v1; GET /batches/v1; GET /batches/v1/{batch_id}; POST /batches/v1/{batch_id}/issue; GET /batches/v1/{batch_id}/execution-view; POST /batches/v1/{batch_id}/start; POST /batches/v1/{batch_id}/hold; POST /batches/v1/{batch_id}/resume; POST /batches/v1/{batch_id}/abort; POST /batches/v1/{batch_id}/steps/{step_id}/start,BatchCreated; BatchIssued; BatchStarted; BatchHeld; BatchResumed; StepReady; StepStarted; StepResultRecorded,batch header;; current section/step;; instruction;; required materials/equipment;; input controls;,,HIGHER-PROCESS-RISK,no,TC-011-035-01; TC-011-035-02; TC-011-035-03,3,OQ,validation/evidence/oq/SPEC-EBMR-002/,prompts/WP-02/11_SPEC-EBMR-002.md,IN_DEVELOPMENT,VERIFIED,NOT_VALIDATED,Only the active-batches + hold-count slice is verified; bottleneck/timer/operator-assignment analytics are not built -- SG-048.,Document_11_Batch_Execution_Engine_State_Machine_v1_0_IMPLEMENTATION_READY.md
TR-00290,C-030; C-031; C-033; MD-004; PH-002; PH-027,BAT-FR-036,Batch export readiness,Document 11,SPEC-EBMR-002,SPEC-EBMR-002,WP-02,services/gxp-api/app/modules/batch_execution,"PostgreSQL (GxP Core, authoritative)",gxp_batch; gxp_batch_step; gxp_step_result; gxp_step_evidence_link; gxp_batch_hold,POST /batches/v1; GET /batches/v1; GET /batches/v1/{batch_id}; POST /batches/v1/{batch_id}/issue; GET /batches/v1/{batch_id}/execution-view; POST /batches/v1/{batch_id}/start; POST /batches/v1/{batch_id}/hold; POST /batches/v1/{batch_id}/resume; POST /batches/v1/{batch_id}/abort; POST /batches/v1/{batch_id}/steps/{step_id}/start,BatchCreated; BatchIssued; BatchStarted; BatchHeld; BatchResumed; StepReady; StepStarted; StepResultRecorded,batch header;; current section/step;; instruction;; required materials/equipment;; input controls;,,HIGHER-PROCESS-RISK,yes,TC-011-036-01; TC-011-036-02; TC-011-036-03,3,OQ,validation/evidence/oq/SPEC-EBMR-002/,prompts/WP-02/11_SPEC-EBMR-002.md,IN_DEVELOPMENT,VERIFIED,NOT_VALIDATED,,Document_11_Batch_Execution_Engine_State_Machine_v1_0_IMPLEMENTATION_READY.md
TR-00291,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-001,Device production record,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,yes,TC-012-001-01; TC-012-001-02; TC-012-001-03; TC-012-001-04,4,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,IN_DEVELOPMENT,VERIFIED,NOT_VALIDATED,Only lot/serial-scope creation with an FK to a released product version is verified; subassembly/inherited-batch-level evidence and offline buffering are not built -- SG-049.,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00292,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-002,Scope level,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-002-01,1,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,IN_DEVELOPMENT,VERIFIED,NOT_VALIDATED,Only lot-scope vs serial-scope (device_lot_id/serial_number) is verified; subassembly-level and inherited-batch-level evidence are not built -- SG-049.,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00293,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-003,Serial generation/import,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-003-01,1,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,IN_DEVELOPMENT,VERIFIED,NOT_VALIDATED,,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00294,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-004,UDI record,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-004-01,1,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,IN_DEVELOPMENT,VERIFIED,NOT_VALIDATED,,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00295,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-005,Component genealogy,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-005-01; TC-012-005-02,2,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-049,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00296,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-006,Drug constituent linkage,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-006-01; TC-012-006-02,2,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-050,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00297,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-007,Assembly step,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-007-01; TC-012-007-02,2,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-049,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00298,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-008,Test result,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-008-01; TC-012-008-02; TC-012-008-03,3,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-049,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00299,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-009,Automated tester,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-009-01; TC-012-009-02; TC-012-009-03; TC-012-009-04,4,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-049,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00300,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-010,Manual inspection,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-010-01,1,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-049,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00301,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-011,Nonconformance,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,yes,TC-012-011-01; TC-012-011-02; TC-012-011-03; TC-012-011-04,4,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-049,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00302,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-012,Rework,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,yes,TC-012-012-01; TC-012-012-02; TC-012-012-03,3,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-050,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00303,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-013,Scrap,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-013-01,1,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-050,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00304,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-014,Acceptance status,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,yes,TC-012-014-01; TC-012-014-02; TC-012-014-03; TC-012-014-04,4,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,IN_DEVELOPMENT,VERIFIED,NOT_VALIDATED,Only the created->hold slice of the full Document 12 state model is verified; TEST_PENDING onward depends on device_test_result -- SG-049.,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00305,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-015,Label/packaging link,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-015-01; TC-012-015-02,2,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-050,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00306,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-016,Sterilization link,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,yes,TC-012-016-01; TC-012-016-02; TC-012-016-03; TC-012-016-04,4,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-050,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
TR-00307,C-048; ST-011; C-057; CP-005; MD-003; MD-009; MD-013; MD-018,DHR-FR-017,Environmental/area link,Document 12,SPEC-EBMR-003,SPEC-EBMR-003,WP-02,services/gxp-api/app/modules/device,"PostgreSQL (GxP Core, authoritative)",device_unit; device_component_usage; device_test_result; device_defect; device_evidence_inheritance,POST /devices/v1/lots; POST /devices/v1/units/bulk-create; POST /devices/v1/units/{unit_id}/hold; GET /devices/v1/units/by-serial/{serial}; GET /devices/v1/units/{unit_id}/history; GET /devices/v1/lots/{lot_id}/release-readiness,DeviceUnitCreated; ComponentAssembled; DeviceTestRecorded; DeviceInspectionRecorded; DeviceNonconformanceRaised; DeviceReworkStarted; DeviceAccepted; DeviceScrapped,Device Lot Dashboard; Serial/Unit Search; Assembly Execution; Test Station View; Inspection View,,HIGHER-PROCESS-RISK,no,TC-012-017-01,1,OQ,validation/evidence/oq/SPEC-EBMR-003/,prompts/WP-02/12_SPEC-EBMR-003.md,NOT_STARTED,BLOCKED,NOT_VALIDATED,SG-050,Document_12_eDHR_Device_Production_History_v1_0_IMPLEMENTATION_READY.md
